Ad Account ID,Ad Account Name,Inicio del informe,Fin del informe,Nombre de la campaña,Alcance,Impresiones,Comentarios de la publicación,Conversaciones con mensajes iniciadas,Clics (todos),Búsquedas,Visitas a la página de destino,Visualizaciones de contenido,Artículos agregados al carrito,Pagos iniciados,Compras,Valor de conversión de compras,Importe gastado (ARS)
"2,73E+19",Meta Ads,5/9/22,5/9/22, TFCO - DPA,17084,18284,1,,613,4,375,84,,,,,833
"2,73E+19",Meta Ads,5/9/22,5/9/22, Mensajes - Whatsapp,3952,4310,,9,117,,2,10,,,,,730
"2,73E+19",Meta Ads,5/9/22,5/9/22, CONV - Smart,6698,7117,,,253,,62,167,12,4,,,416
"2,73E+19",Meta Ads,6/9/22,6/9/22, DPA - ventas,5882,8038,,,160,8,57,113,11,4,3,14.775,1.384
"2,73E+19",Meta Ads,6/9/22,6/9/22, TFCO,30242,31219,,,790,,333,28,,,,,991
"2,73E+19",Meta Ads,6/9/22,6/9/22, TFCO - DPA,15728,16658,1,,621,,375,73,,,,,794
"2,73E+19",Meta Ads,6/9/22,6/9/22, Mensajes - Whatsapp,3661,4074,,4,104,,3,17,,,,,683
"2,73E+19",Meta Ads,6/9/22,6/9/22, CONV - Smart,6014,6479,1,,247,2,67,137,5,2,,,395
"2,73E+19",Meta Ads,7/9/22,7/9/22, DPA - ventas,4787,6418,,,159,,49,120,10,5,4,16.274,1.202
"2,73E+19",Meta Ads,7/9/22,7/9/22, TFCO,23041,24183,,,678,,294,45,,,,,974
"2,73E+19",Meta Ads,7/9/22,7/9/22, Mensajes - Whatsapp,2936,3219,,9,98,,5,8,1,,,,781
"2,73E+19",Meta Ads,7/9/22,7/9/22, TFCO - DPA,13200,14247,1,,517,,300,92,,,,,777
"2,73E+19",Meta Ads,7/9/22,7/9/22, CONV - Smart,5298,5611,,,243,,62,147,5,2,,,392
"2,73E+19",Meta Ads,8/9/22,8/9/22, DPA - ventas,4908,6575,,,178,5,57,160,12,5,2,9.381,1.200
"2,73E+19",Meta Ads,8/9/22,8/9/22, TFCO,23696,25238,,,674,,307,43,2,,,,999
"2,73E+19",Meta Ads,8/9/22,8/9/22, TFCO - DPA,13825,14609,,,505,,312,78,1,1,,,795
"2,73E+19",Meta Ads,8/9/22,8/9/22, Mensajes - Whatsapp,3131,3449,1,8,95,,3,9,,,,,716
"2,73E+19",Meta Ads,8/9/22,8/9/22, CONV - Smart,5817,6320,,,218,,51,99,1,1,,,390
"2,73E+19",Meta Ads,9/9/22,9/9/22, DPA - ventas,4741,6439,,,163,,54,164,8,4,1,790,1.150
"2,73E+19",Meta Ads,9/9/22,9/9/22, TFCO,22087,22719,1,,703,,314,43,,,,,962
"2,73E+19",Meta Ads,9/9/22,9/9/22, Mensajes - Whatsapp,2833,3058,,8,80,,7,11,,,,,794
"2,73E+19",Meta Ads,9/9/22,9/9/22, TFCO - DPA,14401,15528,,,542,,339,93,1,,,,770
"2,73E+19",Meta Ads,9/9/22,9/9/22, CONV - Smart,5696,6179,,,173,,46,79,3,,,,443
"2,73E+19",Meta Ads,10/9/22,10/9/22, DPA - ventas,4538,5813,,,102,7,38,106,3,,,,1.253
"2,73E+19",Meta Ads,10/9/22,10/9/22, TFCO,18256,18851,,,601,1,254,56,,,,,909
"2,73E+19",Meta Ads,10/9/22,10/9/22, TFCO - DPA,12884,13874,1,,475,,302,88,,,,,756
"2,73E+19",Meta Ads,10/9/22,10/9/22, CONV - Smart,6696,7156,,,261,,55,88,2,,,,558
"2,73E+19",Meta Ads,10/9/22,10/9/22, Mensajes - Whatsapp,1544,1631,,4,47,,2,6,,,,,381
"2,73E+19",Meta Ads,11/9/22,11/9/22, TFCO,31280,34015,,,1042,2,415,71,2,1,,,1.491
"2,73E+19",Meta Ads,11/9/22,11/9/22, DPA - ventas,4967,6207,,,137,,48,83,11,6,3,21.010,1.272
"2,73E+19",Meta Ads,11/9/22,11/9/22, TFCO - DPA,20152,21431,1,,762,,476,94,1,,,,1.270
"2,73E+19",Meta Ads,11/9/22,11/9/22, CONV - Smart,8270,8777,,,303,,72,173,9,3,2,19.809,634
"2,73E+19",Meta Ads,11/9/22,11/9/22, Mensajes - Whatsapp,2,2,,,0,,,1,1,1,1,1.710,0
"2,73E+19",Meta Ads,12/9/22,12/9/22, TFCO,29736,31837,,,968,2,425,45,3,,,,1.456
"2,73E+19",Meta Ads,12/9/22,12/9/22, DPA - ventas,5542,6867,,,141,11,41,122,17,7,4,38.561,1.243
"2,73E+19",Meta Ads,12/9/22,12/9/22, TFCO - DPA,20200,21802,1,,666,,442,94,,,,,1.240
"2,73E+19",Meta Ads,12/9/22,12/9/22, Mensajes - Whatsapp,2688,2901,,7,99,,4,11,2,2,1,1.710,798
"2,73E+19",Meta Ads,12/9/22,12/9/22, CONV - Smart,6918,7397,,,290,1,81,119,5,1,1,30.330,621
"2,73E+19",Meta Ads,13/9/22,13/9/22, TFCO,27872,29446,,,949,,393,54,,,,,1.402
"2,73E+19",Meta Ads,13/9/22,13/9/22, TFCO - DPA,18711,19692,1,,690,,442,69,,,,,1.202
"2,73E+19",Meta Ads,13/9/22,13/9/22, DPA - ventas,5225,6589,,,153,1,59,121,11,2,,,1.193
"2,73E+19",Meta Ads,13/9/22,13/9/22, Mensajes - Whatsapp,2577,2896,,7,97,,6,28,,,,,715
"2,73E+19",Meta Ads,13/9/22,13/9/22, CONV - Smart,6212,6823,,,250,,62,150,10,5,1,15.600,597
"2,73E+19",Meta Ads,14/9/22,14/9/22, TFCO,23223,23566,,,810,1,317,48,,,,,1.248
"2,73E+19",Meta Ads,14/9/22,14/9/22, TFCO - DPA,17404,18237,,,625,,413,77,,,,,1.174
"2,73E+19",Meta Ads,14/9/22,14/9/22, DPA - ventas,4178,5483,,,115,10,40,112,11,6,3,77.901,1.149
"2,73E+19",Meta Ads,14/9/22,14/9/22, Mensajes - Whatsapp,2571,2843,,10,92,,3,25,,,,,683
"2,73E+19",Meta Ads,14/9/22,14/9/22, CONV - Smart,6164,6954,,,207,1,65,128,5,3,,,591
"2,73E+19",Meta Ads,15/9/22,15/9/22, TFCO,28320,29241,,,945,,384,66,1,,,,1.488
"2,73E+19",Meta Ads,15/9/22,15/9/22, DPA - ventas,4639,6209,,,137,,37,86,15,6,1,17.700,1.334
"2,73E+19",Meta Ads,15/9/22,15/9/22, TFCO - DPA,18580,19492,,,580,5,361,62,,,,,1.159
"2,73E+19",Meta Ads,15/9/22,15/9/22, Mensajes - Whatsapp,2693,2973,,2,73,,,12,,,,,726
"2,73E+19",Meta Ads,15/9/22,15/9/22, CONV - Smart,5246,5713,,,200,,65,104,5,2,1,6.885,586
"2,73E+19",Meta Ads,16/9/22,16/9/22, TFCO,27520,27842,,,909,,367,34,,,,,1.481
"2,73E+19",Meta Ads,16/9/22,16/9/22, DPA - ventas,4652,6394,,,135,3,41,90,18,7,2,44.449,1.406
"2,73E+19",Meta Ads,16/9/22,16/9/22, TFCO - DPA,18160,18975,1,,608,,366,73,,,,,1.161
"2,73E+19",Meta Ads,16/9/22,16/9/22, Mensajes - Whatsapp,2575,2785,,5,67,,3,7,,,,,668
"2,73E+19",Meta Ads,16/9/22,16/9/22, CONV - Smart,3923,4381,,,178,,55,94,2,,,,584
"2,73E+19",Meta Ads,17/9/22,17/9/22, TFCO,26264,27072,1,,895,1,380,35,2,1,,,1.490
"2,73E+19",Meta Ads,17/9/22,17/9/22, DPA - ventas,4723,6315,1,,162,3,52,110,12,9,3,21.195,1.451
"2,73E+19",Meta Ads,17/9/22,17/9/22, TFCO - DPA,16864,17725,3,,567,1,355,68,,,,,1.193
"2,73E+19",Meta Ads,17/9/22,17/9/22, CONV - Smart,4732,5153,,,226,,73,108,2,1,,,588
"2,73E+19",Meta Ads,17/9/22,17/9/22, Mensajes - Whatsapp,1231,1315,,3,41,,1,,,,,,380
"2,73E+19",Meta Ads,18/9/22,18/9/22, TFCO,31088,32015,,,1083,,436,52,,,,,1.602
"2,73E+19",Meta Ads,18/9/22,18/9/22, DPA - ventas,5668,7525,1,,167,5,54,91,4,2,1,4.480,1.590
"2,73E+19",Meta Ads,18/9/22,18/9/22, TFCO - DPA,17048,18523,,,660,1,420,107,,,,,1.271
"2,73E+19",Meta Ads,18/9/22,18/9/22, CONV - Smart,5370,5862,,,288,1,100,187,4,2,,,637
"2,73E+19",Meta Ads,18/9/22,18/9/22, Mensajes - Whatsapp,0,0,,,0,,,4,,,,,0
"2,73E+19",Meta Ads,19/9/22,19/9/22, TFCO,31744,33382,,,1069,3,408,50,22,2,,,1.565
"2,73E+19",Meta Ads,19/9/22,19/9/22, DPA - ventas,4765,6606,,,140,2,52,103,42,8,,,1.453
"2,73E+19",Meta Ads,19/9/22,19/9/22, TFCO - DPA,17352,18559,3,,664,2,409,129,71,,,,1.246
"2,73E+19",Meta Ads,19/9/22,19/9/22, Mensajes - Whatsapp,2481,2691,,6,88,,2,11,,,,,737
"2,73E+19",Meta Ads,19/9/22,19/9/22, CONV - Smart,5232,5714,,,256,,79,156,38,1,,,623
"2,73E+19",Meta Ads,20/9/22,20/9/22, DPA - ventas,5720,7473,,,176,3,71,97,58,5,4,45.629,1.596
"2,73E+19",Meta Ads,20/9/22,20/9/22, TFCO,32000,32746,,,940,,384,40,26,,,,1.497
"2,73E+19",Meta Ads,20/9/22,20/9/22, TFCO - DPA,15932,16637,2,,559,,340,76,43,,,,1.201
"2,73E+19",Meta Ads,20/9/22,20/9/22, Mensajes - Whatsapp,4558,5052,,14,127,2,10,20,9,,,,676
"2,73E+19",Meta Ads,20/9/22,20/9/22, CONV - Smart,5496,5862,,,229,1,72,138,36,4,,,596
"2,73E+19",Meta Ads,21/9/22,21/9/22, DPA - ventas,4660,6365,,,154,,60,115,70,8,1,7.900,1.592
"2,73E+19",Meta Ads,21/9/22,21/9/22, TFCO,29024,29996,,,953,,369,52,22,,,,1.486
"2,73E+19",Meta Ads,21/9/22,21/9/22, TFCO - DPA,15884,16747,1,,578,,365,100,69,,,,1.182
"2,73E+19",Meta Ads,21/9/22,21/9/22, Mensajes - Whatsapp,4829,5250,,8,115,,6,6,3,,,,678
"2,73E+19",Meta Ads,21/9/22,21/9/22, CONV - Smart,3948,4350,,,172,,55,103,47,5,1,10.102,590
"2,73E+19",Meta Ads,22/9/22,22/9/22, DPA - ventas,4485,6047,1,,153,1,59,77,51,2,2,17.396,1.562
"2,73E+19",Meta Ads,22/9/22,22/9/22, TFCO,25960,26883,,,802,,320,45,19,,,,1.466
"2,73E+19",Meta Ads,22/9/22,22/9/22, TFCO - DPA,14888,15599,1,,516,4,312,97,70,,,,1.173
"2,73E+19",Meta Ads,22/9/22,22/9/22, Mensajes - Whatsapp,2512,2736,1,4,63,1,4,20,11,,,,671
"2,73E+19",Meta Ads,22/9/22,22/9/22, CONV - Smart,3519,3810,,,157,1,54,65,13,,,,585
"2,73E+19",Meta Ads,23/9/22,23/9/22, DPA - ventas,4578,6307,,,150,6,58,124,67,8,1,7.956,1.640
"2,73E+19",Meta Ads,23/9/22,23/9/22, TFCO,27240,27710,1,,820,3,343,47,30,1,,,1.455
"2,73E+19",Meta Ads,23/9/22,23/9/22, TFCO - DPA,14980,15843,1,,581,,368,83,62,,,,1.152
"2,73E+19",Meta Ads,23/9/22,23/9/22, Mensajes - Whatsapp,2909,3167,,5,78,,1,11,,,,,677
"2,73E+19",Meta Ads,23/9/22,23/9/22, CONV - Smart,3779,4125,,,244,,100,123,31,,,,673
"2,73E+19",Meta Ads,24/9/22,24/9/22, DPA - ventas,5816,7675,,,153,1,50,75,47,2,,,1.680
"2,73E+19",Meta Ads,24/9/22,24/9/22, TFCO,28952,30317,,,841,,339,35,20,,,,1.579
"2,73E+19",Meta Ads,24/9/22,24/9/22, TFCO - DPA,15048,16081,,,536,,321,44,28,,,,1.175
"2,73E+19",Meta Ads,24/9/22,24/9/22, CONV - Smart,6634,6955,1,,396,,131,168,50,1,,,745
"2,73E+19",Meta Ads,24/9/22,24/9/22, Mensajes - Whatsapp,1607,1734,,4,46,,3,3,,,,,396
"2,73E+19",Meta Ads,25/9/22,25/9/22, DPA - ventas,6180,8358,,,184,2,75,103,63,2,,,1.912
"2,73E+19",Meta Ads,25/9/22,25/9/22, TFCO,34256,36037,,,1011,,403,49,27,,,,1.814
"2,73E+19",Meta Ads,25/9/22,25/9/22, TFCO - DPA,15572,16794,,,687,,414,59,43,,,,1.275
"2,73E+19",Meta Ads,25/9/22,25/9/22, CONV - Smart,8666,9091,2,,504,3,181,205,46,1,1,2.600,846
"2,73E+19",Meta Ads,25/9/22,25/9/22, Mensajes - Whatsapp,0,0,,,0,,,3,,,,,0
"2,73E+19",Meta Ads,26/9/22,26/9/22, DPA - ventas,6642,8924,,,191,1,69,106,69,5,3,25.481,1.861
"2,73E+19",Meta Ads,26/9/22,26/9/22, TFCO,35448,36981,1,,969,,412,50,27,,,,1.776
"2,73E+19",Meta Ads,26/9/22,26/9/22, TFCO - DPA,15644,16264,,,635,1,375,73,48,,,,1.250
"2,73E+19",Meta Ads,26/9/22,26/9/22, CONV - Smart,8560,8920,,,573,7,172,200,64,,,,818
"2,73E+19",Meta Ads,26/9/22,26/9/22, Mensajes - Whatsapp,2856,3109,,5,93,,5,4,1,,,,777
"2,73E+19",Meta Ads,27/9/22,27/9/22, DPA - ventas,7708,10059,,,188,1,64,126,69,7,1,4.491,1.791
"2,73E+19",Meta Ads,27/9/22,27/9/22, TFCO,32769,33913,1,,938,,369,56,32,,,,1.685
"2,73E+19",Meta Ads,27/9/22,27/9/22, TFCO - DPA,14753,15622,1,,654,3,368,123,75,,,,1.192
"2,73E+19",Meta Ads,27/9/22,27/9/22, CONV - Smart,7764,8037,,,463,2,143,132,36,,,,796
"2,73E+19",Meta Ads,27/9/22,27/9/22, Mensajes - Whatsapp,3506,3858,,5,92,,3,4,,,,,708
"2,73E+19",Meta Ads,28/9/22,28/9/22, DPA - ventas,6716,8950,,,194,2,58,122,64,5,1,5.479,1.783
"2,73E+19",Meta Ads,28/9/22,28/9/22, TFCO,32154,33560,1,,982,,385,61,33,,,,1.680
"2,73E+19",Meta Ads,28/9/22,28/9/22, TFCO - DPA,14714,15519,,,574,,352,90,70,,,,1.197
"2,73E+19",Meta Ads,28/9/22,28/9/22, CONV - Smart,9520,9714,,,626,2,187,159,45,,,,788
"2,73E+19",Meta Ads,28/9/22,28/9/22, Mensajes - Whatsapp,4992,5481,,12,140,,9,10,5,,,,684
"2,73E+19",Meta Ads,29/9/22,29/9/22, DPA - ventas,5426,7582,,,161,1,59,178,107,13,4,52.200,1.750
"2,73E+19",Meta Ads,29/9/22,29/9/22, TFCO,30456,31200,,,854,,348,53,30,,,,1.660
"2,73E+19",Meta Ads,29/9/22,29/9/22, TFCO - DPA,14240,15070,,,573,3,355,103,69,,,,1.172
"2,73E+19",Meta Ads,29/9/22,29/9/22, CONV - Smart,10139,10267,,,557,1,165,144,33,,,,781
"2,73E+19",Meta Ads,29/9/22,29/9/22, Mensajes - Whatsapp,3445,3749,,8,83,,3,14,5,,,,671
"2,73E+19",Meta Ads,30/9/22,30/9/22, DPA - ventas,7698,9758,,,215,10,75,139,85,3,1,4.806,1.697
"2,73E+19",Meta Ads,30/9/22,30/9/22, TFCO,28446,29807,,,768,,318,39,18,,,,1.661
"2,73E+19",Meta Ads,30/9/22,30/9/22, TFCO - DPA,13648,14297,,,516,,311,81,47,,,,1.173
"2,73E+19",Meta Ads,30/9/22,30/9/22, Mensajes - Whatsapp,2091,2179,,1,36,,2,6,1,,,,797
"2,73E+19",Meta Ads,30/9/22,30/9/22, CONV - Smart,11289,11416,1,,542,5,167,142,41,,,,779
"2,73E+19",Meta Ads,30/9/22,30/9/22, Mensajes - Instagram,1311,1490,1,2,37,,,2,1,,,,442
"2,73E+19",Meta Ads,1/10/22,1/10/22, DPA - ventas,8292,10966,,,255,6,89,165,109,5,1,30.430,1.805
"2,73E+19",Meta Ads,1/10/22,1/10/22, TFCO,44761,46619,,,984,,428,48,27,,,,1.624
"2,73E+19",Meta Ads,1/10/22,1/10/22, TFCO - DPA,18368,19691,,,642,,406,79,53,,,,1.143
"2,73E+19",Meta Ads,1/10/22,1/10/22, CONV - Smart,14224,14567,,,633,,176,131,32,,,,717
"2,73E+19",Meta Ads,1/10/22,1/10/22, Mensajes - Instagram,2601,2948,,1,41,,1,13,13,,,,431
"2,73E+19",Meta Ads,1/10/22,1/10/22, Mensajes - Whatsapp,1807,1882,,1,50,,1,3,2,,,,423
"2,73E+19",Meta Ads,2/10/22,2/10/22, DPA - ventas,9312,12112,,,242,3,92,125,82,3,1,5.671,1.909
"2,73E+19",Meta Ads,2/10/22,2/10/22, TFCO,52161,54176,,,1298,,537,83,52,,,,1.800
"2,73E+19",Meta Ads,2/10/22,2/10/22, TFCO - DPA,22401,23970,1,,896,1,524,142,92,1,1,2.919,1.278
"2,73E+19",Meta Ads,2/10/22,2/10/22, CONV - Smart,20256,20926,,,853,,237,229,37,1,,,838
"2,73E+19",Meta Ads,2/10/22,2/10/22, Mensajes - Instagram,0,0,,,0,,1,3,3,,,,0
"2,73E+19",Meta Ads,3/10/22,3/10/22, DPA - ventas,8254,11061,,,199,1,82,144,86,10,3,36.393,1.849
"2,73E+19",Meta Ads,3/10/22,3/10/22, TFCO,51807,54114,,,1065,,452,23,9,,,,1.761
"2,73E+19",Meta Ads,3/10/22,3/10/22, TFCO - DPA,22552,24331,1,,787,1,481,78,44,,,,1.240
"2,73E+19",Meta Ads,3/10/22,3/10/22, CONV - Smart,20703,20987,,,857,3,277,221,51,,,,819
"2,73E+19",Meta Ads,3/10/22,3/10/22, Mensajes - Instagram,3468,4147,1,1,75,1,2,9,4,,,,773
"2,73E+19",Meta Ads,3/10/22,3/10/22, Mensajes - Whatsapp,2673,2930,,6,100,,3,15,3,,,,732
"2,73E+19",Meta Ads,4/10/22,4/10/22, DPA - ventas,6542,8987,,,167,1,77,162,100,8,3,39.249,1.793
"2,73E+19",Meta Ads,4/10/22,4/10/22, TFCO,44384,46086,,,1034,,451,36,20,,,,1.698
"2,73E+19",Meta Ads,4/10/22,4/10/22, TFCO - DPA,18984,20489,1,,635,,395,112,66,,,,1.196
"2,73E+19",Meta Ads,4/10/22,4/10/22, Mensajes - Instagram,2918,3531,,3,68,,,18,2,,,,806
"2,73E+19",Meta Ads,4/10/22,4/10/22, CONV - Smart,16232,16782,,,636,,240,201,49,2,1,14.900,796
"2,73E+19",Meta Ads,4/10/22,4/10/22, Mensajes - Whatsapp,2212,2443,1,6,73,,3,7,,,,,698
"2,73E+19",Meta Ads,5/10/22,5/10/22, DPA - ventas,5226,7776,,,175,4,71,175,115,3,,,1.764
"2,73E+19",Meta Ads,5/10/22,5/10/22, TFCO,38560,40993,,,996,2,405,59,34,,,,1.688
"2,73E+19",Meta Ads,5/10/22,5/10/22, TFCO - DPA,17574,18639,,,631,1,381,107,76,,,,1.192
"2,73E+19",Meta Ads,5/10/22,5/10/22, CONV - Smart,14360,14968,1,,590,5,221,192,53,1,,,789
"2,73E+19",Meta Ads,5/10/22,5/10/22, Mensajes - Instagram,2778,3385,,,110,,2,12,5,,,,778
"2,73E+19",Meta Ads,5/10/22,5/10/22, Mensajes - Whatsapp,1995,2207,,8,58,,3,12,10,,,,734
"2,73E+19",Meta Ads,6/10/22,6/10/22, DPA - ventas,6022,8654,,,171,5,69,156,101,5,3,27.281,1.728
"2,73E+19",Meta Ads,6/10/22,6/10/22, TFCO,39320,41130,,,968,1,399,54,30,,,,1.669
"2,73E+19",Meta Ads,6/10/22,6/10/22, TFCO - DPA,18672,20151,1,,629,,368,93,71,1,1,5.845,1.180
"2,73E+19",Meta Ads,6/10/22,6/10/22, CONV - Smart,15364,15457,,,575,1,205,154,15,3,,,782
"2,73E+19",Meta Ads,6/10/22,6/10/22, Mensajes - Instagram,3625,4374,,5,92,,,17,9,,,,769
"2,73E+19",Meta Ads,6/10/22,6/10/22, Mensajes - Whatsapp,3027,3255,,5,72,,4,14,4,,,,659
"2,73E+19",Meta Ads,7/10/22,7/10/22, DPA - ventas,5660,7837,,,162,,58,130,70,7,2,31.797,1.742
"2,73E+19",Meta Ads,7/10/22,7/10/22, TFCO,35241,36058,,,965,1,370,56,24,,,,1.625
"2,73E+19",Meta Ads,7/10/22,7/10/22, TFCO - DPA,17716,18466,1,,555,,321,75,54,,,,987
"2,73E+19",Meta Ads,7/10/22,7/10/22, CONV - Smart,13144,13774,,,531,1,185,188,42,2,,,766
"2,73E+19",Meta Ads,7/10/22,7/10/22, Mensajes - Instagram,2412,2894,,2,73,,2,29,14,,,,734
"2,73E+19",Meta Ads,7/10/22,7/10/22, Mensajes - Whatsapp,2794,3042,,4,79,,2,11,6,,,,648
"2,73E+19",Meta Ads,8/10/22,8/10/22, DPA - ventas,6456,8643,,,167,9,51,80,51,5,2,27.498,1.815
"2,73E+19",Meta Ads,8/10/22,8/10/22, TFCO,34023,35763,,,1051,,429,36,20,,,,1.660
"2,73E+19",Meta Ads,8/10/22,8/10/22, CONV - Smart,13704,13976,,,623,,187,182,44,1,,,811
"2,73E+19",Meta Ads,8/10/22,8/10/22, TFCO - DPA,14376,15368,1,,495,,287,56,44,,,,781
"2,73E+19",Meta Ads,8/10/22,8/10/22, Mensajes - Instagram,1903,2160,,2,63,,5,8,1,,,,443
"2,73E+19",Meta Ads,8/10/22,8/10/22, Mensajes - Whatsapp,1566,1674,,2,54,,1,11,6,,,,355
"2,73E+19",Meta Ads,9/10/22,9/10/22, DPA - ventas,5978,8320,1,,200,6,80,117,72,1,,,1.924
"2,73E+19",Meta Ads,9/10/22,9/10/22, TFCO,37536,39567,,,1029,4,427,48,19,,,,1.798
"2,73E+19",Meta Ads,9/10/22,9/10/22, TFCO - DPA,14828,15967,,,581,,352,64,43,,,,850
"2,73E+19",Meta Ads,9/10/22,9/10/22, CONV - Smart,13500,14260,,,631,,205,250,43,,,,841
"2,73E+19",Meta Ads,9/10/22,9/10/22, Mensajes - Instagram,0,0,,,0,,,5,3,,,,0
"2,73E+19",Meta Ads,10/10/22,10/10/22, DPA - ventas,6334,8912,,,193,8,92,116,63,1,,,1.861
"2,73E+19",Meta Ads,10/10/22,10/10/22, TFCO,41776,43769,1,,1022,4,439,44,23,,,,1.770
"2,73E+19",Meta Ads,10/10/22,10/10/22, TFCO - DPA,15148,16053,,,511,,299,77,54,,,,831
"2,73E+19",Meta Ads,10/10/22,10/10/22, CONV - Smart,14140,14541,1,,715,2,228,276,54,2,,,824
"2,73E+19",Meta Ads,10/10/22,10/10/22, Mensajes - Instagram,4388,5219,,6,109,,1,6,3,,,,791
"2,73E+19",Meta Ads,10/10/22,10/10/22, Mensajes - Whatsapp,3261,3581,,10,133,,9,8,6,,,,661
"2,73E+19",Meta Ads,11/10/22,11/10/22, TFCO - DPA,14201,14965,1,,520,,313,58,39,,,,797
"2,73E+19",Meta Ads,11/10/22,11/10/22, CONV - Smart,14448,14879,,,576,1,158,223,58,,,,790
"2,73E+19",Meta Ads,11/10/22,11/10/22, TFCO,40162,41651,,,959,,365,30,13,,,,1.690
"2,73E+19",Meta Ads,11/10/22,11/10/22, DPA - ventas,5658,8008,,,210,3,95,156,87,4,1,8.370,1.785
"2,73E+19",Meta Ads,11/10/22,11/10/22, Mensajes - Whatsapp,4419,4835,1,9,133,,4,12,9,,,,651
"2,73E+19",Meta Ads,11/10/22,11/10/22, Mensajes - Instagram,4313,4901,1,,74,,1,2,,,,,747
"2,73E+19",Meta Ads,12/10/22,12/10/22, TFCO - DPA,12576,13361,,,443,,284,91,27,1,1,5.669,784
"2,73E+19",Meta Ads,12/10/22,12/10/22, CONV - Smart,12449,12585,,,556,4,201,184,21,2,1,4.491,792
"2,73E+19",Meta Ads,12/10/22,12/10/22, TFCO,36611,37467,1,,901,,368,34,10,,,,1.672
"2,73E+19",Meta Ads,12/10/22,12/10/22, DPA - ventas,4871,7233,,,161,19,70,130,44,2,3,23.344,1.753
"2,73E+19",Meta Ads,12/10/22,12/10/22, Mensajes - Whatsapp,3676,4054,2,6,83,,4,18,2,,,,683
"2,73E+19",Meta Ads,12/10/22,12/10/22, Mensajes - Instagram,2867,3392,,7,79,,4,16,9,,,,765
"2,73E+19",Meta Ads,13/10/22,13/10/22, TFCO - DPA,11644,12480,,,390,,248,55,2,,,,782
"2,73E+19",Meta Ads,13/10/22,13/10/22, CONV - Smart,12324,12773,,,518,,177,176,2,,,,783
"2,73E+19",Meta Ads,13/10/22,13/10/22, TFCO,34785,36485,,,777,,327,18,2,,,,1.657
"2,73E+19",Meta Ads,13/10/22,13/10/22, DPA - ventas,5494,7693,,,181,5,81,143,20,10,4,34.810,1.754
"2,73E+19",Meta Ads,13/10/22,13/10/22, Mensajes - Whatsapp,2817,3080,,10,69,,3,10,,,,,684
"2,73E+19",Meta Ads,13/10/22,13/10/22, Mensajes - Instagram,2986,3526,,5,72,,2,36,2,1,1,9.500,743
"2,73E+19",Meta Ads,14/10/22,14/10/22, TFCO - DPA,10560,11440,,,419,,279,79,2,,,,774
"2,73E+19",Meta Ads,14/10/22,14/10/22, CONV - Smart,11292,11857,,,495,2,147,166,6,2,,,778
"2,73E+19",Meta Ads,14/10/22,14/10/22, TFCO,32624,35316,,,726,,327,31,,,,,1.647
"2,73E+19",Meta Ads,14/10/22,14/10/22, DPA - ventas,5706,7907,,,152,3,69,96,15,5,2,15.279,1.742
"2,73E+19",Meta Ads,14/10/22,14/10/22, Mensajes - Whatsapp,3305,3590,,12,86,2,3,17,,,,,692
"2,73E+19",Meta Ads,14/10/22,14/10/22, Mensajes - Instagram,3100,3553,1,4,50,1,4,16,,,,,734
"2,73E+19",Meta Ads,15/10/22,15/10/22, TFCO - DPA,10142,11053,1,,426,,265,94,1,,,,781
"2,73E+19",Meta Ads,15/10/22,15/10/22, CONV - Smart,10852,11542,,,474,,148,202,5,2,1,3.183,792
"2,73E+19",Meta Ads,15/10/22,15/10/22, TFCO,33040,35140,1,,814,,348,27,,,,,1.658
"2,73E+19",Meta Ads,15/10/22,15/10/22, DPA - ventas,5608,7899,,,160,6,65,117,15,8,5,47.086,1.779
"2,73E+19",Meta Ads,15/10/22,15/10/22, Mensajes - Whatsapp,2396,2529,1,6,55,,2,12,,,,,392
"2,73E+19",Meta Ads,15/10/22,15/10/22, Mensajes - Instagram,2790,3094,,4,48,,1,14,,,,,485
"2,73E+19",Meta Ads,16/10/22,16/10/22, TFCO - DPA,12753,13521,1,,432,,266,65,,,,,845
"2,73E+19",Meta Ads,16/10/22,16/10/22, CONV - Smart,8536,8979,1,,417,,145,228,2,,,,847
"2,73E+19",Meta Ads,16/10/22,16/10/22, TFCO,43386,47952,,,826,1,370,50,4,1,,,1.804
"2,73E+19",Meta Ads,16/10/22,16/10/22, DPA - ventas,6628,8885,,,130,4,50,132,11,4,2,17.061,1.898
"2,73E+19",Meta Ads,16/10/22,16/10/22, Mensajes - Whatsapp,0,0,,,0,,,4,1,,,,0
"2,73E+19",Meta Ads,16/10/22,16/10/22, Mensajes - Instagram,0,0,,,0,,,1,,,,,0
"2,73E+19",Meta Ads,17/10/22,17/10/22, TFCO - DPA,13349,14789,,,448,,285,114,4,,,,829
"2,73E+19",Meta Ads,17/10/22,17/10/22, CONV - Smart,8924,9746,,,497,,160,211,4,,1,7.230,709
"2,73E+19",Meta Ads,17/10/22,17/10/22, TFCO,48560,53736,,,927,,435,34,1,,,,1.769
"2,73E+19",Meta Ads,17/10/22,17/10/22, DPA - ventas,6646,9259,,,185,5,77,154,15,4,1,10.531,1.854
"2,73E+19",Meta Ads,17/10/22,17/10/22, Mensajes - Instagram,2846,3532,,1,77,,,21,2,,,,499
